,id,name_en,rarity,type,gender,slot_1,slot_2,slot_3,defense_base,defense_max,defense_augment_max,defense_fire,defense_water,defense_thunder,defense_ice,defense_dragon,base_name_en,item1_name,item1_qty,item2_name,item2_qty,item3_name,item3_qty,item4_name,item4_qty,base_name_en,skill1_name,skill1_level,skill2_name,skill2_level
1216,1217,Brachydios Helm α+,10,head,both,3,0,0,142,174,194,3,-2,1,-3,1,Brachydios Helm α+,Fine Brachydios Ebonshell,2,Brachydios Cortex,1.0,Brachydios Crown,2.0,Brachydios Pallium,1.0,Brachydios Helm α+,Agitator,2.0,Capacity Boost,1.0
1217,1218,Brachydios Mail α+,10,chest,both,1,0,0,142,174,194,3,-2,1,-3,1,Brachydios Mail α+,Fine Brachydios Ebonshell,2,Brachydios Pounder+,1.0,Brachydios Crown,1.0,Monster Slogbone,5.0,Brachydios Mail α+,Stamina Thief,2.0,Agitator,1.0
1218,1219,Brachydios Braces α+,10,arms,both,2,0,0,142,174,194,3,-2,1,-3,1,Brachydios Braces α+,Fine Brachydios Ebonshell,2,Brachydios Cortex,2.0,Brachydios Pounder+,1.0,Glowing Slime,3.0,Brachydios Braces α+,Agitator,2.0,Blast Resistance,2.0
1219,1220,Brachydios Faulds α+,10,waist,both,3,0,0,142,174,194,3,-2,1,-3,1,Brachydios Faulds α+,Fine Brachydios Ebonshell,2,Brachydios Crown,1.0,Brachydios Lash,1.0,Glowing Slime,3.0,Brachydios Faulds α+,Blast Attack,2.0,Stamina Thief,1.0
1220,1221,Brachydios Greaves α+,10,legs,both,2,0,0,142,174,194,3,-2,1,-3,1,Brachydios Greaves α+,Fine Brachydios Ebonshell,2,Brachydios Cortex,1.0,Brachydios Pounder+,2.0,Barnos Hardclaw,4.0,Brachydios Greaves α+,Agitator,2.0,Artillery,2.0
1221,1222,Brachydios Helm β+,10,head,both,4,1,0,142,174,194,3,-2,1,-3,1,Brachydios Helm β+,Fine Brachydios Ebonshell,2,Brachydios Cortex,1.0,Brachydios Crown,2.0,Brachydios Pallium,1.0,Brachydios Helm β+,Agitator,2.0,None,None
1222,1223,Brachydios Mail β+,10,chest,both,4,0,0,142,174,194,3,-2,1,-3,1,Brachydios Mail β+,Fine Brachydios Ebonshell,2,Brachydios Pounder+,1.0,Brachydios Crown,1.0,Monster Slogbone,5.0,Brachydios Mail β+,Stamina Thief,1.0,Agitator,1.0
1223,1224,Brachydios Braces β+,10,arms,both,4,0,0,142,174,194,3,-2,1,-3,1,Brachydios Braces β+,Fine Brachydios Ebonshell,2,Brachydios Cortex,2.0,Brachydios Pounder+,1.0,Glowing Slime,3.0,Brachydios Braces β+,Agitator,2.0,Blast Resistance,1.0
1224,1225,Brachydios Faulds β+,10,waist,both,4,2,0,142,174,194,3,-2,1,-3,1,Brachydios Faulds β+,Fine Brachydios Ebonshell,2,Brachydios Crown,1.0,Brachydios Lash,1.0,Glowing Slime,3.0,Brachydios Faulds β+,Blast Attack,2.0,None,None
1225,1226,Brachydios Greaves β+,10,legs,both,4,0,0,142,174,194,3,-2,1,-3,1,Brachydios Greaves β+,Fine Brachydios Ebonshell,2,Brachydios Cortex,1.0,Brachydios Pounder+,2.0,Barnos Hardclaw,4.0,Brachydios Greaves β+,Agitator,2.0,Artillery,1.0
1226,1227,Tigrex Helm α+,10,head,both,1,0,0,142,174,194,2,0,-3,0,-2,Tigrex Helm α+,Tigrex Cortex,2,Tigrex Hardfang,1.0,Tigrex Hardclaw,1.0,Large Wyvern Gem,1.0,Tigrex Helm α+,Attack Boost,2.0,Earplugs,2.0
1227,1228,Tigrex Mail α+,10,chest,both,2,0,0,142,174,194,2,0,-3,0,-2,Tigrex Mail α+,Tigrex Cortex,2,Tigrex Hardclaw,2.0,Tigrex Lash,1.0,Vespoid Razorwing,3.0,Tigrex Mail α+,Earplugs,2.0,Free Meal,1.0
1228,1229,Tigrex Braces α+,10,arms,both,1,0,0,142,174,194,2,0,-3,0,-2,Tigrex Braces α+,Tigrex Cortex,2,Tigrex Shard,1.0,Tigrex Hardfang,2.0,Tough Claw,3.0,Tigrex Braces α+,Speed Eating,2.0,Attack Boost,2.0
1229,1230,Tigrex Tassets α+,10,waist,both,3,1,0,142,174,194,2,0,-3,0,-2,Tigrex Tassets α+,Tigrex Cortex,2,Tigrex Shard,2.0,Tigrex Hardfang,1.0,Thick Bone,5.0,Tigrex Tassets α+,Earplugs,1.0,Free Meal,1.0
1230,1231,Tigrex Greaves α+,10,legs,both,3,1,0,142,174,194,2,0,-3,0,-2,Tigrex Greaves α+,Tigrex Cortex,2,Tigrex Shard,2.0,Tigrex Hardclaw,1.0,Monster Slogbone,3.0,Tigrex Greaves α+,Speed Eating,1.0,Free Meal,1.0
1231,1232,Tigrex Helm β+,10,head,both,4,0,0,142,174,194,2,0,-3,0,-2,Tigrex Helm β+,Tigrex Cortex,2,Tigrex Hardfang,1.0,Tigrex Hardclaw,1.0,Large Wyvern Gem,1.0,Tigrex Helm β+,Attack Boost,2.0,Earplugs,1.0
1232,1233,Tigrex Mail β+,10,chest,both,4,1,0,142,174,194,2,0,-3,0,-2,Tigrex Mail β+,Tigrex Cortex,2,Tigrex Hardclaw,2.0,Tigrex Lash,1.0,Vespoid Razorwing,3.0,Tigrex Mail β+,Earplugs,2.0,None,None
1233,1234,Tigrex Braces β+,10,arms,both,4,0,0,142,174,194,2,0,-3,0,-2,Tigrex Braces β+,Tigrex Cortex,2,Tigrex Shard,1.0,Tigrex Hardfang,2.0,Tough Claw,3.0,Tigrex Braces β+,Speed Eating,2.0,Attack Boost,1.0
1234,1235,Tigrex Tassets β+,10,waist,both,4,2,1,142,174,194,2,0,-3,0,-2,Tigrex Tassets β+,Tigrex Cortex,2,Tigrex Shard,2.0,Tigrex Hardfang,1.0,Thick Bone,5.0,Tigrex Tassets β+,Earplugs,1.0,None,None
1235,1236,Tigrex Greaves β+,10,legs,both,4,2,0,142,174,194,2,0,-3,0,-2,Tigrex Greaves β+,Tigrex Cortex,2,Tigrex Shard,2.0,Tigrex Hardclaw,1.0,Monster Slogbone,3.0,Tigrex Greaves β+,Speed Eating,1.0,None,None
1236,1237,Rex Roar Helm α+,11,head,both,3,0,0,158,182,202,3,-4,-2,0,0,Rex Roar Helm α+,Brute Tigrex Cortex,3,Brute Tigrex Shard,2.0,Brute Tigrex Hardfang,2.0,Distorted Crystal,5.0,Rex Roar Helm α+,Attack Boost,3.0,Free Meal,1.0
1237,1238,Rex Roar Mail α+,11,chest,both,3,0,0,158,182,202,3,-4,-2,0,0,Rex Roar Mail α+,Brute Tigrex Cortex,3,Brute Tigrex Shard,2.0,Brute Tigrex Hardfang,3.0,Afflicted Frenzybone,3.0,Rex Roar Mail α+,Attack Boost,3.0,Weakness Exploit,1.0
1238,1239,Rex Roar Braces α+,11,arms,both,3,0,0,158,182,202,3,-4,-2,0,0,Rex Roar Braces α+,Brute Tigrex Cortex,3,Brute Tigrex Shard,2.0,Brute Tigrex Hardclaw,2.0,Malformed Frenzybone,3.0,Rex Roar Braces α+,Health Boost,3.0,Attack Boost,2.0
1239,1240,Rex Roar Coil α+,11,waist,both,2,0,0,158,182,202,3,-4,-2,0,0,Rex Roar Coil α+,Brute Tigrex Cortex,3,Brute Tigrex Hardclaw,3.0,Tigrex Lash,1.0,Twilight Crystal,3.0,Rex Roar Coil α+,Recovery Up,3.0,Weakness Exploit,1.0
1240,1241,Rex Roar Greaves α+,11,legs,both,1,0,0,158,182,202,3,-4,-2,0,0,Rex Roar Greaves α+,Brute Tigrex Cortex,3,Brute Tigrex Hardfang,2.0,Brute Tigrex Hardclaw,2.0,Tigrex Mantle,1.0,Rex Roar Greaves α+,Agitator,3.0,Weakness Exploit,1.0
1241,1242,Rex Roar Helm β+,11,head,both,4,0,0,158,182,202,3,-4,-2,0,0,Rex Roar Helm β+,Brute Tigrex Cortex,3,Brute Tigrex Shard,2.0,Brute Tigrex Hardfang,2.0,Distorted Crystal,5.0,Rex Roar Helm β+,Attack Boost,2.0,Free Meal,1.0
1242,1243,Rex Roar Mail β+,11,chest,both,4,1,0,158,182,202,3,-4,-2,0,0,Rex Roar Mail β+,Brute Tigrex Cortex,3,Brute Tigrex Shard,2.0,Brute Tigrex Hardfang,3.0,Afflicted Frenzybone,3.0,Rex Roar Mail β+,Attack Boost,2.0,Weakness Exploit,1.0
1243,1244,Rex Roar Braces β+,11,arms,both,4,0,0,158,182,202,3,-4,-2,0,0,Rex Roar Braces β+,Brute Tigrex Cortex,3,Brute Tigrex Shard,2.0,Brute Tigrex Hardclaw,2.0,Malformed Frenzybone,3.0,Rex Roar Braces β+,Health Boost,2.0,Attack Boost,2.0
1244,1245,Rex Roar Coil β+,11,waist,both,4,0,0,158,182,202,3,-4,-2,0,0,Rex Roar Coil β+,Brute Tigrex Cortex,3,Brute Tigrex Hardclaw,3.0,Tigrex Lash,1.0,Twilight Crystal,3.0,Rex Roar Coil β+,Recovery Up,2.0,Weakness Exploit,1.0
1245,1246,Rex Roar Greaves β+,11,legs,both,4,0,0,158,182,202,3,-4,-2,0,0,Rex Roar Greaves β+,Brute Tigrex Cortex,3,Brute Tigrex Hardfang,2.0,Brute Tigrex Hardclaw,2.0,Tigrex Mantle,1.0,Rex Roar Greaves β+,Agitator,2.0,Weakness Exploit,1.0
1246,1247,Black Belt Helm α+,11,head,both,3,0,0,150,174,194,1,1,1,1,2,Black Belt Helm α+,Black Belt Coin,2,Odogaron Coin,3.0,Cortos Hardclaw,3.0,None,None,Black Belt Helm α+,Marathon Runner,2.0,Mushroomancer,1.0
1247,1248,Black Belt Mail α+,11,chest,both,1,1,1,150,174,194,1,1,1,1,2,Black Belt Mail α+,Black Belt Coin,2,Nargacuga Coin,3.0,Vespoid Razorwing,3.0,None,None,Black Belt Mail α+,Mushroomancer,2.0,Wide-Range,1.0
1248,1249,Black Belt Braces α+,11,arms,both,3,0,0,150,174,194,1,1,1,1,2,Black Belt Braces α+,Black Belt Coin,2,Banbaro Coin,3.0,Anteka Antler,2.0,None,None,Black Belt Braces α+,Wide-Range,2.0,Horn Maestro,2.0
1249,1250,Black Belt Tassets α+,11,waist,both,3,0,0,150,174,194,1,1,1,1,2,Black Belt Tassets α+,Black Belt Coin,2,Paolumu Coin,3.0,Steel Gajau Whisker,2.0,None,None,Black Belt Tassets α+,Recovery Up,2.0,Marathon Runner,1.0
1250,1251,Black Belt Greaves α+,11,legs,both,2,2,0,150,174,194,1,1,1,1,2,Black Belt Greaves α+,Black Belt Coin,2,Glavenus Coin,3.0,Hornetaur Razorwing,3.0,None,None,Black Belt Greaves α+,Wide-Range,2.0,Recovery Up,1.0
1251,1252,Black Belt Helm β+,11,head,both,4,2,0,150,174,194,1,1,1,1,2,Black Belt Helm β+,Black Belt Coin,2,Odogaron Coin,3.0,Cortos Hardclaw,3.0,None,None,Black Belt Helm β+,Marathon Runner,2.0,None,None
1252,1253,Black Belt Mail β+,11,chest,both,4,1,1,150,174,194,1,1,1,1,2,Black Belt Mail β+,Black Belt Coin,2,Nargacuga Coin,3.0,Vespoid Razorwing,3.0,None,None,Black Belt Mail β+,Mushroomancer,2.0,None,None
1253,1254,Black Belt Braces β+,11,arms,both,4,1,0,150,174,194,1,1,1,1,2,Black Belt Braces β+,Black Belt Coin,2,Banbaro Coin,3.0,Anteka Antler,2.0,None,None,Black Belt Braces β+,Wide-Range,2.0,None,None
1254,1255,Black Belt Tassets β+,11,waist,both,4,1,0,150,174,194,1,1,1,1,2,Black Belt Tassets β+,Black Belt Coin,2,Paolumu Coin,3.0,Steel Gajau Whisker,2.0,None,None,Black Belt Tassets β+,Recovery Up,2.0,None,None
1255,1256,Black Belt Greaves β+,11,legs,both,4,2,0,150,174,194,1,1,1,1,2,Black Belt Greaves β+,Black Belt Coin,2,Glavenus Coin,3.0,Hornetaur Razorwing,3.0,None,None,Black Belt Greaves β+,Wide-Range,2.0,None,None
1256,1257,Dober Helm α+,11,head,both,1,0,0,152,176,196,-2,0,-1,-1,4,Dober Helm α+,Large Elder Dragon Bone,2,Thick Bone,3.0,Uragaan Scute+,1.0,Large Wyvern Gem,1.0,Dober Helm α+,Free Elem/Ammo Up,2.0,Stamina Surge,1.0
1257,1258,Dober Mail α+,11,chest,both,1,1,1,152,176,196,-2,0,-1,-1,4,Dober Mail α+,Large Elder Dragon Bone,2,Thick Bone,3.0,Jyuratodus Grandfin,1.0,Monster Solidbone,3.0,Dober Mail α+,Attack Boost,2.0,Effluvia Resistance,1.0
1258,1259,Dober Vambraces α+,11,arms,both,2,1,0,152,176,196,-2,0,-1,-1,4,Dober Vambraces α+,Large Elder Dragon Bone,2,Thick Bone,3.0,Lavasioth Grandfin,1.0,Dragonbone Artifact,3.0,Dober Vambraces α+,Stamina Surge,2.0,Mushroomancer,1.0
1259,1260,Dober Coil α+,11,waist,both,2,1,0,152,176,196,-2,0,-1,-1,4,Dober Coil α+,Large Elder Dragon Bone,2,Thick Bone,3.0,Diablos Tailcase+,1.0,Monster Toughbone,5.0,Dober Coil α+,Attack Boost,2.0,Stun Resistance,2.0
1260,1261,Dober Greaves α+,11,legs,both,2,0,0,152,176,196,-2,0,-1,-1,4,Dober Greaves α+,Large Elder Dragon Bone,2,Thick Bone,3.0,Radobaan Oilshell+,1.0,Monster Slogbone,4.0,Dober Greaves α+,Attack Boost,2.0,Mushroomancer,2.0
1261,1262,Dober Helm β+,11,head,both,4,0,0,152,176,196,-2,0,-1,-1,4,Dober Helm β+,Large Elder Dragon Bone,2,Thick Bone,3.0,Uragaan Scute+,1.0,Large Wyvern Gem,1.0,Dober Helm β+,Free Elem/Ammo Up,2.0,None,None
1262,1263,Dober Mail β+,11,chest,both,4,1,1,152,176,196,-2,0,-1,-1,4,Dober Mail β+,Large Elder Dragon Bone,2,Thick Bone,3.0,Jyuratodus Grandfin,1.0,Monster Solidbone,3.0,Dober Mail β+,Attack Boost,1.0,Effluvia Resistance,1.0
1263,1264,Dober Vambraces β+,11,arms,both,4,1,0,152,176,196,-2,0,-1,-1,4,Dober Vambraces β+,Large Elder Dragon Bone,2,Thick Bone,3.0,Lavasioth Grandfin,1.0,Dragonbone Artifact,3.0,Dober Vambraces β+,Stamina Surge,1.0,Mushroomancer,1.0
1264,1265,Dober Coil β+,11,waist,both,4,2,0,152,176,196,-2,0,-1,-1,4,Dober Coil β+,Large Elder Dragon Bone,2,Thick Bone,3.0,Diablos Tailcase+,1.0,Monster Toughbone,5.0,Dober Coil β+,Attack Boost,1.0,Stun Resistance,1.0
1265,1266,Dober Greaves β+,11,legs,both,4,2,0,152,176,196,-2,0,-1,-1,4,Dober Greaves β+,Large Elder Dragon Bone,2,Thick Bone,3.0,Radobaan Oilshell+,1.0,Monster Slogbone,4.0,Dober Greaves β+,Attack Boost,1.0,Mushroomancer,1.0
1266,1267,Damascus Helm α+,11,head,both,3,0,0,152,176,196,4,-2,0,0,0,Damascus Helm α+,Pure Dragon Blood,2,Meldspar Ore,3.0,Paolumu Fellwing,1.0,Gracium,1.0,Damascus Helm α+,Defense Boost,3.0,Speed Sharpening,2.0
1267,1268,Damascus Mail α+,11,chest,both,3,1,0,152,176,196,4,-2,0,0,0,Damascus Mail α+,Pure Dragon Blood,2,Meldspar Ore,3.0,Legiana Fellwing,1.0,Purecrystal,1.0,Damascus Mail α+,Focus,2.0,Defense Boost,2.0
1268,1269,Damascus Vambraces α+,11,arms,both,2,1,0,152,176,196,4,-2,0,0,0,Damascus Vambraces α+,Pure Dragon Blood,2,Meldspar Ore,3.0,Rathalos Fellwing,1.0,Large Wyvern Gem,1.0,Damascus Vambraces α+,Handicraft,2.0,Speed Sharpening,1.0
1269,1270,Damascus Coil α+,11,waist,both,3,2,0,152,176,196,4,-2,0,0,0,Damascus Coil α+,Pure Dragon Blood,2,Meldspar Ore,3.0,Rathian Weave,1.0,Bathycite Ore,1.0,Damascus Coil α+,Focus,1.0,Guard,1.0
1270,1271,Damascus Greaves α+,11,legs,both,2,1,0,152,176,196,4,-2,0,0,0,Damascus Greaves α+,Pure Dragon Blood,2,Meldspar Ore,3.0,Pukei-Pukei Fellwing,1.0,Spiritvein Crystal,1.0,Damascus Greaves α+,Defense Boost,2.0,Guard,2.0
1271,1272,Damascus Helm β+,11,head,both,4,1,1,152,176,196,4,-2,0,0,0,Damascus Helm β+,Pure Dragon Blood,2,Meldspar Ore,3.0,Paolumu Fellwing,1.0,Gracium,1.0,Damascus Helm β+,Defense Boost,3.0,None,None
1272,1273,Damascus Mail β+,11,chest,both,4,2,1,152,176,196,4,-2,0,0,0,Damascus Mail β+,Pure Dragon Blood,2,Meldspar Ore,3.0,Legiana Fellwing,1.0,Purecrystal,1.0,Damascus Mail β+,Focus,2.0,None,None
1273,1274,Damascus Vambraces β+,11,arms,both,4,1,0,152,176,196,4,-2,0,0,0,Damascus Vambraces β+,Pure Dragon Blood,2,Meldspar Ore,3.0,Rathalos Fellwing,1.0,Large Wyvern Gem,1.0,Damascus Vambraces β+,Handicraft,2.0,None,None
1274,1275,Damascus Coil β+,11,waist,both,4,3,1,152,176,196,4,-2,0,0,0,Damascus Coil β+,Pure Dragon Blood,2,Meldspar Ore,3.0,Rathian Weave,1.0,Bathycite Ore,1.0,Damascus Coil β+,Focus,1.0,None,None
1275,1276,Damascus Greaves β+,11,legs,both,4,2,0,152,176,196,4,-2,0,0,0,Damascus Greaves β+,Pure Dragon Blood,2,Meldspar Ore,3.0,Pukei-Pukei Fellwing,1.0,Spiritvein Crystal,1.0,Damascus Greaves β+,Defense Boost,2.0,Guard,1.0
1276,1277,Pride Helm α+,11,head,both,2,1,0,154,178,198,3,1,-2,-4,-2,Pride Helm α+,Flickering Silvershell,3,Distilled Blast Fluid,2.0,Scorching Silverwing,3.0,Bazelgeuse Mantle,1.0,Pride Helm α+,Earplugs,2.0,Blast Attack,2.0
1277,1278,Pride Mail α+,11,chest,both,1,1,0,154,178,198,3,1,-2,-4,-2,Pride Mail α+,Flickering Silvershell,3,Bazelgeuse Shard,3.0,Distilled Blast Fluid,2.0,Monster Solidbone,5.0,Pride Mail α+,Guard,2.0,Blast Resistance,2.0
1278,1279,Pride Vambraces α+,11,arms,both,3,0,0,154,178,198,3,1,-2,-4,-2,Pride Vambraces α+,Flickering Silvershell,3,Scorching Silverwing,1.0,Bazelgeuse Flail,1.0,Diablos Hardhorn,1.0,Pride Vambraces α+,Critical Draw,2.0,Earplugs,1.0
1279,1280,Pride Coil α+,11,waist,both,3,0,0,154,178,198,3,1,-2,-4,-2,Pride Coil α+,Flickering Silvershell,3,Bazelgeuse Shard,2.0,Bazelgeuse Hardclaw,3.0,Twisted Stouthorn,2.0,Pride Coil α+,Bombardier,2.0,Critical Draw,1.0
1280,1281,Pride Greaves α+,11,legs,both,3,0,0,154,178,198,3,1,-2,-4,-2,Pride Greaves α+,Flickering Silvershell,3,Bazelgeuse Shard,2.0,Scorching Silverwing,2.0,Tigrex Mantle,1.0,Pride Greaves α+,Earplugs,2.0,Jump Master,1.0
1281,1282,Pride Helm β+,11,head,both,4,1,0,154,178,198,3,1,-2,-4,-2,Pride Helm β+,Flickering Silvershell,3,Distilled Blast Fluid,2.0,Scorching Silverwing,3.0,Bazelgeuse Mantle,1.0,Pride Helm β+,Earplugs,2.0,Blast Attack,1.0
1282,1283,Pride Mail β+,11,chest,both,4,1,1,154,178,198,3,1,-2,-4,-2,Pride Mail β+,Flickering Silvershell,3,Bazelgeuse Shard,3.0,Distilled Blast Fluid,2.0,Monster Solidbone,5.0,Pride Mail β+,Guard,2.0,None,None
1283,1284,Pride Vambraces β+,11,arms,both,4,3,0,154,178,198,3,1,-2,-4,-2,Pride Vambraces β+,Flickering Silvershell,3,Scorching Silverwing,1.0,Bazelgeuse Flail,1.0,Diablos Hardhorn,1.0,Pride Vambraces β+,Critical Draw,2.0,None,None
1284,1285,Pride Coil β+,11,waist,both,4,2,0,154,178,198,3,1,-2,-4,-2,Pride Coil β+,Flickering Silvershell,3,Bazelgeuse Shard,2.0,Bazelgeuse Hardclaw,3.0,Twisted Stouthorn,2.0,Pride Coil β+,Bombardier,2.0,None,None
1285,1286,Pride Greaves β+,11,legs,both,4,2,0,154,178,198,3,1,-2,-4,-2,Pride Greaves β+,Flickering Silvershell,3,Bazelgeuse Shard,2.0,Scorching Silverwing,2.0,Tigrex Mantle,1.0,Pride Greaves β+,Earplugs,1.0,Jump Master,1.0
1286,1287,Esurient Helm α+,11,head,both,1,0,0,156,180,200,2,1,-3,1,-3,Esurient Helm α+,Deviljho Blackpiel,3,Deviljho Shard,2.0,Vile Fang,2.0,Ebony Odogaron Mantle,1.0,Esurient Helm α+,Partbreaker,1.0,Handicraft,2.0
1287,1288,Esurient Mail α+,11,chest,both,2,0,0,156,180,200,2,1,-3,1,-3,Esurient Mail α+,Deviljho Blackpiel,3,Vile Fang,4.0,Deviljho Flail,1.0,Deviljho Crook,1.0,Esurient Mail α+,Speed Eating,1.0,Handicraft,2.0
1288,1289,Esurient Vambraces α+,11,arms,both,2,0,0,156,180,200,2,1,-3,1,-3,Esurient Vambraces α+,Deviljho Blackpiel,3,Deviljho Shard,2.0,Black Blood,3.0,Monster Solidbone,5.0,Esurient Vambraces α+,Stamina Thief,2.0,Partbreaker,1.0
1289,1290,Esurient Faulds α+,11,waist,both,1,0,0,156,180,200,2,1,-3,1,-3,Esurient Faulds α+,Deviljho Blackpiel,3,Black Blood,3.0,Deviljho Ripper,1.0,Rathalos Mantle,1.0,Esurient Faulds α+,Stamina Thief,2.0,Handicraft,1.0
1290,1291,Esurient Greaves α+,11,legs,both,2,2,0,156,180,200,2,1,-3,1,-3,Esurient Greaves α+,Deviljho Blackpiel,3,Deviljho Shard,2.0,Deviljho Ripper,1.0,Dragonbone Artifact,1.0,Esurient Greaves α+,Speed Eating,2.0,Stamina Thief,1.0
1291,1292,Esurient Helm β+,11,head,both,4,3,0,156,180,200,2,1,-3,1,-3,Esurient Helm β+,Deviljho Blackpiel,3,Deviljho Shard,2.0,Vile Fang,2.0,Ebony Odogaron Mantle,1.0,Esurient Helm β+,Partbreaker,1.0,None,None
1292,1293,Esurient Mail β+,11,chest,both,4,2,2,156,180,200,2,1,-3,1,-3,Esurient Mail β+,Deviljho Blackpiel,3,Vile Fang,4.0,Deviljho Flail,1.0,Deviljho Crook,1.0,Esurient Mail β+,Speed Eating,1.0,None,None
1293,1294,Esurient Vambraces β+,11,arms,both,4,0,0,156,180,200,2,1,-3,1,-3,Esurient Vambraces β+,Deviljho Blackpiel,3,Deviljho Shard,2.0,Black Blood,3.0,Monster Solidbone,5.0,Esurient Vambraces β+,Stamina Thief,2.0,None,None
1294,1295,Esurient Faulds β+,11,waist,both,4,1,0,156,180,200,2,1,-3,1,-3,Esurient Faulds β+,Deviljho Blackpiel,3,Black Blood,3.0,Deviljho Ripper,1.0,Rathalos Mantle,1.0,Esurient Faulds β+,Stamina Thief,2.0,None,None
1295,1296,Esurient Greaves β+,11,legs,both,4,2,0,156,180,200,2,1,-3,1,-3,Esurient Greaves β+,Deviljho Blackpiel,3,Deviljho Shard,2.0,Deviljho Ripper,1.0,Dragonbone Artifact,1.0,Esurient Greaves β+,Speed Eating,1.0,Stamina Thief,1.0
1296,1297,Rimeguard Helm α+,12,head,both,3,2,0,154,172,192,-3,2,-1,4,-1,Rimeguard Helm α+,Velkhana Cortex,3,Crystal Shard,2.0,Velkhana Crownhorn,1.0,Large Elder Dragon Bone,3.0,Rimeguard Helm α+,Divine Blessing,2.0,Coalescence,1.0
1297,1298,Rimeguard Mail α+,12,chest,both,1,0,0,154,172,192,-3,2,-1,4,-1,Rimeguard Mail α+,Velkhana Cortex,3,Velkhana Fellwing,3.0,Velkhana Hardclaw,2.0,Legiana Mantle,1.0,Rimeguard Mail α+,Quick Sheath,2.0,Critical Draw,1.0
1298,1299,Rimeguard Vambraces α+,12,arms,both,1,0,0,154,172,192,-3,2,-1,4,-1,Rimeguard Vambraces α+,Velkhana Cortex,3,Velkhana Fellwing,2.0,Velkhana Crownhorn,2.0,Velkhana Crystal,1.0,Rimeguard Vambraces α+,Quick Sheath,1.0,Flinch Free,2.0
1299,1300,Rimeguard Coil α+,12,waist,both,2,1,0,154,172,192,-3,2,-1,4,-1,Rimeguard Coil α+,Velkhana Cortex,3,Crystal Shard,2.0,Velkhana Hardclaw,2.0,Pure Dragon Blood,2.0,Rimeguard Coil α+,Flinch Free,1.0,Coalescence,1.0
1300,1301,Rimeguard Greaves α+,12,legs,both,1,1,0,154,172,192,-3,2,-1,4,-1,Rimeguard Greaves α+,Velkhana Cortex,3,Crystal Shard,3.0,Velkhana Lash,1.0,Odogaron Mantle,1.0,Rimeguard Greaves α+,Critical Draw,2.0,Coalescence,1.0
1301,1302,Rimeguard Helm β+,12,head,both,4,2,0,154,172,192,-3,2,-1,4,-1,Rimeguard Helm β+,Velkhana Cortex,3,Crystal Shard,2.0,Velkhana Crownhorn,1.0,Large Elder Dragon Bone,3.0,Rimeguard Helm β+,Divine Blessing,2.0,None,None
1302,1303,Rimeguard Mail β+,12,chest,both,4,1,0,154,172,192,-3,2,-1,4,-1,Rimeguard Mail β+,Velkhana Cortex,3,Velkhana Fellwing,3.0,Velkhana Hardclaw,2.0,Legiana Mantle,1.0,Rimeguard Mail β+,Quick Sheath,2.0,None,None
1303,1304,Rimeguard Vambraces β+,12,arms,both,4,0,0,154,172,192,-3,2,-1,4,-1,Rimeguard Vambraces β+,Velkhana Cortex,3,Velkhana Fellwing,2.0,Velkhana Crownhorn,2.0,Velkhana Crystal,1.0,Rimeguard Vambraces β+,Quick Sheath,1.0,Flinch Free,1.0
1304,1305,Rimeguard Coil β+,12,waist,both,4,1,0,154,172,192,-3,2,-1,4,-1,Rimeguard Coil β+,Velkhana Cortex,3,Crystal Shard,2.0,Velkhana Hardclaw,2.0,Pure Dragon Blood,2.0,Rimeguard Coil β+,Flinch Free,1.0,None,None
1305,1306,Rimeguard Greaves β+,12,legs,both,4,1,0,154,172,192,-3,2,-1,4,-1,Rimeguard Greaves β+,Velkhana Cortex,3,Crystal Shard,3.0,Velkhana Lash,1.0,Odogaron Mantle,1.0,Rimeguard Greaves β+,Critical Draw,2.0,None,None
1306,1307,Fellshroud Helm α+,12,head,both,1,0,0,156,174,194,-2,4,1,1,-3,Fellshroud Helm α+,Vaal Hazak Cortex,3,Shadowpierce Fang,1.0,Vaal Hazak Hardclaw,3.0,Large Elder Dragon Gem,1.0,Fellshroud Helm α+,Peak Performance,2.0,Dragon Attack,2.0
1307,1308,Fellshroud Mail α+,12,chest,both,3,1,0,156,174,194,-2,4,1,1,-3,Fellshroud Mail α+,Vaal Hazak Cortex,3,Deceased Shard,2.0,Deathweaver Membrane,3.0,Pure Dragon Blood,2.0,Fellshroud Mail α+,Recovery Speed,2.0,Dragon Attack,2.0
1308,1309,Fellshroud Braces α+,12,arms,both,2,1,1,156,174,194,-2,4,1,1,-3,Fellshroud Braces α+,Vaal Hazak Cortex,3,Vaal Hazak Fellwing,2.0,Shadowpierce Fang,2.0,Large Elder Dragon Bone,5.0,Fellshroud Braces α+,Recovery Up,2.0,Speed Eating,1.0
1309,1310,Fellshroud Coil α+,12,waist,both,2,1,0,156,174,194,-2,4,1,1,-3,Fellshroud Coil α+,Vaal Hazak Cortex,3,Deceased Shard,2.0,Vaal Hazak Fellwing,4.0,Deathweaver Membrane,2.0,Fellshroud Coil α+,Speed Eating,2.0,Peak Performance,1.0
1310,1311,Fellshroud Greaves α+,12,legs,both,3,2,0,156,174,194,-2,4,1,1,-3,Fellshroud Greaves α+,Vaal Hazak Cortex,3,Deceased Shard,3.0,Vaal Hazak Flail,1.0,Deathweaver Membrane,2.0,Fellshroud Greaves α+,Effluvia Resistance,2.0,Dragon Attack,2.0
